"","doc_id","token","upos","label"
"16451","doc1843","adores","NOUN","Irrelavant"
"16452","doc1843","family","NOUN","Irrelavant"
"16453","doc1843","absolutely","ADV","Irrelavant"
"16454","doc1843","loves","VERB","Irrelavant"
"16455","doc1843","wife","NOUN","Irrelavant"
"16456","doc1843","mother","NOUN","Irrelavant"
"16457","doc1843","grandmother","NOUN","Irrelavant"
"16458","doc1843","future","NOUN","Irrelavant"
"16459","doc1843","country","NOUN","Irrelavant"
"16460","doc1843","concerning","VERB","Irrelavant"
"16461","doc1843","maga","NOUN","Irrelavant"
"16462","doc1844","gpla","X","Irrelavant"
"16463","doc1844","low","ADJ","Irrelavant"
"16464","doc1844","cost","NOUN","Irrelavant"
"16465","doc1844","girls","NOUN","Irrelavant"
"16466","doc1844","sports","NOUN","Hobbies"
"16467","doc1844","fitness","NOUN","Irrelavant"
"16468","doc1844","program","NOUN","Irrelavant"
"16469","doc1844","available","ADJ","Irrelavant"
"16470","doc1844","la","NOUN","Irrelavant"
"16471","doc1844","dept","NOUN","Irrelavant"
"16472","doc1844","recreation","NOUN","Irrelavant"
"16473","doc1844","parks","NOUN","Irrelavant"
"16474","doc1844","facilities","NOUN","Irrelavant"
"16475","doc1844","visit","VERB","Irrelavant"
"16476","doc1844","site","NOUN","Irrelavant"
"16477","doc1844","info","NOUN","Irrelavant"
"16478","doc1845","saved","VERB","Irrelavant"
"16479","doc1845","grace","PROPN","Irrelavant"
"16480","doc1845","independent","ADJ","Irrelavant"
"16481","doc1845","conservative","NOUN","Irrelavant"
"16482","doc1846","daily","ADJ","Irrelavant"
"16483","doc1846","photos","NOUN","Irrelavant"
"16484","doc1846","adorable","ADJ","Irrelavant"
"16485","doc1846","mainecoonufdufd","NOUN","Irrelavant"
"16486","doc1846","send","VERB","Irrelavant"
"16487","doc1846","us","PRON","Irrelavant"
"16488","doc1846","photo","NOUN","Irrelavant"
"16489","doc1846","video","NOUN","Irrelavant"
"16490","doc1846","mainecoon","NOUN","Irrelavant"
"16491","doc1846","uffuffuf","NOUN","Irrelavant"
"16492","doc1846","will","AUX","Irrelavant"
"16493","doc1846","post","ADV","Irrelavant"
"16494","doc1846","ufuffollow","VERB","Irrelavant"
"16495","doc1846","us","PRON","Irrelavant"
"16496","doc1846","u","PRON","Irrelavant"
"16497","doc1846","love","VERB","Irrelavant"
"16498","doc1846","mainecoonufuf","NOUN","Irrelavant"
"16499","doc1847","university","NOUN","Profession"
"16500","doc1847","dallas","NOUN","Irrelavant"
"16501","doc1847","texas","NOUN","Irrelavant"
"16502","doc1847","trump","VERB","Irrelavant"
"16503","doc1847","proud","ADJ","Personality"
"16504","doc1847","american","ADJ","Irrelavant"
"16505","doc1847","entrepreneur","NOUN","Profession"
"16506","doc1847","follow","VERB","Irrelavant"
"16507","doc1847","follow","VERB","Irrelavant"
"16508","doc1847","back","ADP","Irrelavant"
"16509","doc1847","fellow","ADJ","Irrelavant"
"16510","doc1847","patriots","NOUN","Irrelavant"
"16511","doc1848","gay","ADJ","Irrelavant"
"16512","doc1848","patriot","NOUN","Irrelavant"
"16513","doc1849","resident","ADJ","Irrelavant"
"16514","doc1849","dragon","NOUN","Irrelavant"
"16515","doc1849","eden","NOUN","Irrelavant"
"16516","doc1849","<U+393C><U+3E32>","PUNCT","Irrelavant"
"16517","doc1849","s","PART","Irrelavant"
"16518","doc1849","gate","VERB","Irrelavant"
"16519","doc1849","interested","ADJ","Irrelavant"
"16520","doc1849","games","NOUN","Irrelavant"
"16521","doc1849","music","NOUN","Hobbies"
"16522","doc1849","anime","DET","Irrelavant"
"16523","doc1849","politics","NOUN","Irrelavant"
"16524","doc1849","join","VERB","Irrelavant"
"16525","doc1849","us","PRON","Irrelavant"
"16526","doc1849","cookies","NOUN","Irrelavant"
"16527","doc1849","dragon","NOUN","Irrelavant"
"16528","doc1849","uf","ADP","Irrelavant"
"16529","doc1849","energy","NOUN","Irrelavant"
"16530","doc1850","win","VERB","Irrelavant"
"16531","doc1850","lose","ADV","Irrelavant"
"16532","doc1851","ole","ADJ","Irrelavant"
"16533","doc1851","miss","NOUN","Irrelavant"
"16534","doc1851","football","NOUN","Irrelavant"
"16535","doc1851","sugar","NOUN","Irrelavant"
"16536","doc1851","bowl","NOUN","Irrelavant"
"16537","doc1851","champion","NOUN","Irrelavant"
"16538","doc1851","memphian","NOUN","Irrelavant"
"16539","doc1852","certified","ADJ","Irrelavant"
"16540","doc1852","financial","ADJ","Irrelavant"
"16541","doc1852","planner","NOUN","Irrelavant"
"16542","doc1852","<U+393C><U+3E39>","PUNCT","Irrelavant"
"16543","doc1852","cfp","VERB","Irrelavant"
"16544","doc1852","uf","ADJ","Irrelavant"
"16545","doc1852","gators","NOUN","Irrelavant"
"16546","doc1852","<U+393C><U+3E33>","PUNCT","Irrelavant"
"16547","doc1852","investment","NOUN","Irrelavant"
"16548","doc1852","advisory","ADJ","Irrelavant"
"16549","doc1852","services","NOUN","Irrelavant"
"16550","doc1852","offered","VERB","Irrelavant"
"16551","doc1852","virtue","ADJ","Irrelavant"
"16552","doc1852","capital","NOUN","Irrelavant"
"16553","doc1852","management","NOUN","Irrelavant"
"16554","doc1852","sec","NOUN","Irrelavant"
"16555","doc1852","ria","NOUN","Irrelavant"
"16556","doc1852","firm","NOUN","Irrelavant"
"16557","doc1852","<U+393C><U+3E33>","PUNCT","Irrelavant"
"16558","doc1853","ub","X","Irrelavant"
"16559","doc1854","good","ADJ","Personality"
"16560","doc1854","boy","NOUN","Irrelavant"
"16561","doc1855","university","NOUN","Profession"
"16562","doc1855","arizona","NOUN","Irrelavant"
"16563","doc1855","business","NOUN","Profession"
"16564","doc1855","<U+393C><U+3E32>","PUNCT","Irrelavant"
"16565","doc1855","re","ADP","Irrelavant"
"16566","doc1855","big","ADJ","Irrelavant"
"16567","doc1855","cbb","NOUN","Irrelavant"
"16568","doc1855","guy","NOUN","Irrelavant"
"16569","doc1855","go","NOUN","Irrelavant"
"16570","doc1855","follow","VERB","Irrelavant"
"16571","doc1855","tdcollegehoops","NOUN","Irrelavant"
"16572","doc1856","trumptrain","NOUN","Irrelavant"
"16573","doc1856","dayofrecqoningsoon","NOUN","Irrelavant"
"16574","doc1856","wewillneverforget","NOUN","Irrelavant"
"16575","doc1857","jesus","CCONJ","Irrelavant"
"16576","doc1857","lover","X","Irrelavant"
"16577","doc1857","christian","ADJ","Irrelavant"
"16578","doc1857","conservative","ADJ","Irrelavant"
"16579","doc1857","love","NOUN","Irrelavant"
"16580","doc1857","coffeefather","NOUN","Irrelavant"
"16581","doc1857","americaa","ADP","Irrelavant"
"16582","doc1857","contractor","NOUN","Irrelavant"
"16583","doc1857","ufd","NOUN","Irrelavant"
"16584","doc1858","newest","ADJ","Irrelavant"
"16585","doc1858","venture","NOUN","Irrelavant"
"16586","doc1858","year","NOUN","Irrelavant"
"16587","doc1858","veteran","NOUN","Irrelavant"
"16588","doc1858","music","NOUN","Hobbies"
"16589","doc1858","agent","NOUN","Irrelavant"
"16590","doc1858","planning","VERB","Irrelavant"
"16591","doc1858","shake","NOUN","Irrelavant"
"16592","doc1858","ccm","NOUN","Irrelavant"
"16593","doc1858","status","NOUN","Irrelavant"
"16594","doc1858","quo","NOUN","Irrelavant"
"16595","doc1858","agency","NOUN","Irrelavant"
"16596","doc1858","promotions","NOUN","Irrelavant"
"16597","doc1858","marketing","NOUN","Profession"
"16598","doc1858","management","NOUN","Profession"
"16599","doc1858","licensing","NOUN","Irrelavant"
"16600","doc1859","m","NOUN","Irrelavant"
"16601","doc1859","loyalty","NOUN","Irrelavant"
"16602","doc1860","nq","NOUN","Irrelavant"
"16603","doc1860","npc","X","Irrelavant"
"16604","doc1860","bikini","X","Irrelavant"
"16605","doc1860","competitior","X","Irrelavant"
"16606","doc1860","ig","X","Irrelavant"
"16607","doc1860","laurenthierryy","NOUN","Irrelavant"
"16608","doc1861","je","NOUN","Irrelavant"
"16609","doc1861","translatoreditor","NOUN","Irrelavant"
"16610","doc1861","hobby","NOUN","Irrelavant"
"16611","doc1861","listening","VERB","Irrelavant"
"16612","doc1861","podcasts","NOUN","Irrelavant"
"16613","doc1861","playing","VERB","Irrelavant"
"16614","doc1861","videos","NOUN","Irrelavant"
"16615","doc1861","games","NOUN","Irrelavant"
"16616","doc1861","time","NOUN","Irrelavant"
"16617","doc1861","profile","NOUN","Irrelavant"
"16618","doc1861","picture","NOUN","Irrelavant"
"16619","doc1861","will","AUX","Irrelavant"
"16620","doc1861","always","ADV","Irrelavant"
"16621","doc1861","donald","VERB","Irrelavant"
"16622","doc1861","duck","NOUN","Irrelavant"
"16623","doc1861","ig","NOUN","Irrelavant"
"16624","doc1861","adamukun","NOUN","Irrelavant"
"16625","doc1862","father","NOUN","Irrelavant"
"16626","doc1862","husband","NOUN","Irrelavant"
"16627","doc1862","gym","NOUN","Irrelavant"
"16628","doc1862","owner","NOUN","Irrelavant"
"16629","doc1862","great","ADJ","Irrelavant"
"16630","doc1862","music","NOUN","Hobbies"
"16631","doc1862","weightlifting","VERB","Irrelavant"
"16632","doc1862","trying","VERB","Irrelavant"
"16633","doc1862","better","ADJ","Irrelavant"
"16634","doc1862","today","NOUN","Irrelavant"
"16635","doc1862","yesterday","NOUN","Irrelavant"
"16636","doc1862","nky","NOUN","Irrelavant"
"16637","doc1862","cincy","NOUN","Irrelavant"
"16638","doc1863","dad","NOUN","Irrelavant"
"16639","doc1864","punk","NOUN","Irrelavant"
"16640","doc1864","rock","NOUN","Irrelavant"
"16641","doc1864","enthusiast","NOUN","Irrelavant"
"16642","doc1865","ucf","DET","Irrelavant"
"16643","doc1865","x","NOUN","Irrelavant"
"16644","doc1865","track","NOUN","Irrelavant"
"16645","doc1865","field","NOUN","Profession"
"16646","doc1865","state","NOUN","Irrelavant"
"16647","doc1865","champion","NOUN","Irrelavant"
"16648","doc1865","wftv","NOUN","Irrelavant"
"16649","doc1865","channel","NOUN","Irrelavant"
"16650","doc1865","intern","NOUN","Irrelavant"
"16651","doc1866","<U+393C><U+3E33>","PUNCT","Irrelavant"
"16652","doc1866","life","NOUN","Irrelavant"
"16653","doc1866","gon","NOUN","Irrelavant"
"16654","doc1866","life","NOUN","Irrelavant"
"16655","doc1866","live","NOUN","Irrelavant"
"16656","doc1866","<U+393C><U+3E34>","PUNCT","Irrelavant"
"16657","doc1867","memes","NOUN","Irrelavant"
"16658","doc1867","politics","NOUN","Hobbies"
"16659","doc1868","permanent","ADJ","Irrelavant"
"16660","doc1868","office","NOUN","Irrelavant"
"16661","doc1868","united","PROPN","Irrelavant"
"16662","doc1868","states","PROPN","Irrelavant"
"16663","doc1868","ancient","ADJ","Irrelavant"
"16664","doc1868","noble","ADJ","Irrelavant"
"16665","doc1868","house","NOUN","Irrelavant"
"16666","doc1868","la","X","Irrelavant"
"16667","doc1868","espriella","X","Irrelavant"
"16668","doc1868","art","NOUN","Irrelavant"
"16669","doc1868","antiques","NOUN","Irrelavant"
"16670","doc1868","collectors","NOUN","Irrelavant"
"16671","doc1868","hispanism","VERB","Irrelavant"
"16672","doc1868","history","NOUN","Irrelavant"
"16673","doc1868","arts","NOUN","Irrelavant"
"16674","doc1868","philanthropy","NOUN","Irrelavant"
"16675","doc1869","got","VERB","Irrelavant"
"16676","doc1869","rocketyou","PRON","Irrelavant"
"16677","doc1869","<U+393C><U+3E32>","PUNCT","Irrelavant"
"16678","doc1869","re","AUX","Irrelavant"
"16679","doc1869","going","VERB","Irrelavant"
"16680","doc1870","education","NOUN","Profession"
"16681","doc1870","equality","NOUN","Irrelavant"
"16682","doc1870","guns","NOUN","Irrelavant"
"16683","doc1870","prochoice","VERB","Irrelavant"
"16684","doc1870","equal","ADJ","Irrelavant"
"16685","doc1870","pay","VERB","Irrelavant"
"16686","doc1870","equal","ADJ","Irrelavant"
"16687","doc1870","work","NOUN","Irrelavant"
"16688","doc1870","proimmigration","NOUN","Irrelavant"
"16689","doc1870","small","ADJ","Irrelavant"
"16690","doc1870","business","NOUN","Profession"
"16691","doc1870","owner","NOUN","Irrelavant"
"16692","doc1870","daughter","NOUN","Irrelavant"
"16693","doc1870","wife","NOUN","Irrelavant"
"16694","doc1870","mom","NOUN","Irrelavant"
"16695","doc1870","friend","NOUN","Irrelavant"
"16696","doc1870","love","NOUN","Irrelavant"
"16697","doc1870","planet","NOUN","Irrelavant"
"16698","doc1871","awhs","NOUN","Irrelavant"
"16699","doc1871","<U+393C><U+3E32>","PUNCT","Irrelavant"
"16700","doc1872","instagram","NOUN","Irrelavant"
"16701","doc1872","pinterest","NOUN","Irrelavant"
"16702","doc1872","starrwilson","NOUN","Irrelavant"
"16703","doc1872","ub","NUM","Irrelavant"
"16704","doc1872","starr","NOUN","Irrelavant"
"16705","doc1872","ub","NOUN","Irrelavant"
"16706","doc1872","ufuniversity","NOUN","Irrelavant"
"16707","doc1872","michigan","AUX","Irrelavant"
"16708","doc1872","alumnae","VERB","Irrelavant"
"16709","doc1872","living","VERB","Irrelavant"
"16710","doc1872","best","ADJ","Irrelavant"
"16711","doc1872","life","NOUN","Irrelavant"
"16712","doc1872","ufbstarrglowup","NOUN","Irrelavant"
"16713","doc1872","coming","VERB","Irrelavant"
"16714","doc1872","soonufe","ADV","Irrelavant"
"16715","doc1873","campaign","NOUN","Irrelavant"
"16716","doc1873","manager","NOUN","Irrelavant"
"16717","doc1874","moronic","ADJ","Irrelavant"
"16718","doc1874","lefty","NOUN","Irrelavant"
"16719","doc1874","airhead","NOUN","Irrelavant"
"16720","doc1875","hate","VERB","Irrelavant"
"16721","doc1875","every","DET","Irrelavant"
"16722","doc1875","niqqa","NOUN","Irrelavant"
"16723","doc1875","eufuffeuduufef","NOUN","Irrelavant"
"16724","doc1875","mufd","NOUN","Irrelavant"
"16725","doc1876","christian","ADJ","Irrelavant"
"16726","doc1876","qvangelist","ADJ","Irrelavant"
"16727","doc1876","business","NOUN","Profession"
"16728","doc1876","inside","ADP","Irrelavant"
"16729","doc1876","heart","NOUN","Irrelavant"
"16730","doc1876","justice","NOUN","Irrelavant"
"16731","doc1876","seeds","NOUN","Irrelavant"
"16732","doc1876","love","VERB","Irrelavant"
"16733","doc1877","government","NOUN","Profession"
"16734","doc1877","relations","NOUN","Irrelavant"
"16735","doc1877","analyst","NOUN","Irrelavant"
"16736","doc1877","fdd","VERB","Irrelavant"
"16737","doc1877","johnshopkins","NOUN","Irrelavant"
"16738","doc1877","alum","ADV","Irrelavant"
"16739","doc1878","fool","VERB","Irrelavant"
"16740","doc1878","ripped","VERB","Irrelavant"
"16741","doc1878","pants","NOUN","Irrelavant"
"16742","doc1878","thicc","SYM","Irrelavant"
"16743","doc1878","enthusiast","ADJ","Irrelavant"
"16744","doc1878","best","ADJ","Irrelavant"
"16745","doc1878","meme","NOUN","Irrelavant"
"16746","doc1878","account","NOUN","Profession"
"16747","doc1878","uf","NOUN","Irrelavant"
"16748","doc1878","<U+393C><U+3E32>m","ADV","Irrelavant"
"16749","doc1878","far","ADV","Irrelavant"
"16750","doc1878","gonethis","DET","Irrelavant"
"16751","doc1878","ai","NOUN","Irrelavant"
"16752","doc1878","n<U+393C><U+3E32>","PUNCT","Irrelavant"
"16753","doc1878","t","NOUN","Irrelavant"
"16754","doc1878","road","NOUN","Irrelavant"
"16755","doc1878","k","NOUN","Irrelavant"
"16756","doc1879","spiritualuaacreativeuaarealistuaa","INTJ","Irrelavant"
"16757","doc1879","yes","INTJ","Irrelavant"
"16758","doc1879","serving","VERB","Irrelavant"
"16759","doc1879","god","PROPN","Irrelavant"
"16760","doc1879","country","NOUN","Irrelavant"
"16761","doc1879","u","PRON","Irrelavant"
"16762","doc1879","hoooahhh","VERB","Irrelavant"
"16763","doc1880","language","NOUN","Irrelavant"
"16764","doc1880","inspires","NOUN","Irrelavant"
"16765","doc1881","stand","VERB","Irrelavant"
"16766","doc1881","globalism","NOUN","Irrelavant"
"16767","doc1881","stand","NOUN","Irrelavant"
"16768","doc1881","liberty","NOUN","Irrelavant"
"16769","doc1881","maga","NOUN","Irrelavant"
"16770","doc1881","trump","NOUN","Irrelavant"
"16771","doc1881","god","NOUN","Irrelavant"
"16772","doc1881","kag","X","Irrelavant"
"16773","doc1881","wwgwga","X","Irrelavant"
"16774","doc1881","veteran","X","Irrelavant"
"16775","doc1881","military","X","Irrelavant"
"16776","doc1881","usa","X","Irrelavant"
"16777","doc1881","libertarian","X","Irrelavant"
"16778","doc1881","ndamendment","X","Irrelavant"
"16779","doc1881","nra","X","Irrelavant"
"16780","doc1881","nationalist","NOUN","Irrelavant"
"16781","doc1882","business","NOUN","Profession"
"16782","doc1882","woman","NOUN","Irrelavant"
"16783","doc1882","traveller","ADP","Irrelavant"
"16784","doc1882","private","ADJ","Irrelavant"
"16785","doc1882","business","NOUN","Profession"
"16786","doc1882","owner","NOUN","Irrelavant"
"16787","doc1882","single","ADJ","Irrelavant"
"16788","doc1882","since","SCONJ","Irrelavant"
"16789","doc1882","feel","VERB","Irrelavant"
"16790","doc1882","happy","ADJ","Irrelavant"
"16791","doc1882","ufafufafufaf","NOUN","Irrelavant"
"16792","doc1883","<U+393C><U+3E32><U+393C><U+3E34>","PUNCT","Irrelavant"
"16793","doc1883","<U+393C><U+3E32>","PUNCT","Irrelavant"
"16794","doc1883","m","NOUN","Irrelavant"
"16795","doc1883","handsome","ADJ","Irrelavant"
"16796","doc1883","human","ADJ","Irrelavant"
"16797","doc1883","guise","NOUN","Irrelavant"
"16798","doc1883","purveyor","NOUN","Irrelavant"
"16799","doc1883","desirable","ADJ","Irrelavant"
"16800","doc1883","things","NOUN","Irrelavant"
"16801","doc1883","dm","INTJ","Irrelavant"
"16802","doc1883","let","VERB","Irrelavant"
"16803","doc1883","<U+393C><U+3E32>s","NOUN","Irrelavant"
"16804","doc1883","talk","VERB","Irrelavant"
"16805","doc1884","software","NOUN","Profession"
"16806","doc1884","engineer","NOUN","Profession"
"16807","doc1884","born","VERB","Irrelavant"
"16808","doc1884","christian","PROPN","Irrelavant"
"16809","doc1884","going","VERB","Irrelavant"
"16810","doc1884","person","NOUN","Irrelavant"
"16811","doc1885","build","VERB","Irrelavant"
"16812","doc1885","wall","NOUN","Irrelavant"
"16813","doc1885","love","NOUN","Irrelavant"
"16814","doc1885","ufanimals","NOUN","Irrelavant"
"16815","doc1885","smoke","VERB","Irrelavant"
"16816","doc1885","weed","VERB","Irrelavant"
"16817","doc1885","calm","ADJ","Irrelavant"
"16818","doc1885","downue","NOUN","Irrelavant"
"16819","doc1885","maga","NOUN","Irrelavant"
"16820","doc1885","uffauff","NOUN","Irrelavant"
"16821","doc1885","trump","NOUN","Irrelavant"
"16822","doc1885","walkaway","NOUN","Irrelavant"
"16823","doc1885","nra","NOUN","Irrelavant"
"16824","doc1885","greatawakening","VERB","Irrelavant"
"16825","doc1885","prochoice","NOUN","Irrelavant"
"16826","doc1885","roseanne","NOUN","Irrelavant"
"16827","doc1885","qanon","NOUN","Irrelavant"
"16828","doc1885","imaginenoreligion","NOUN","Irrelavant"
"16829","doc1886","clemson","NOUN","Irrelavant"
"16830","doc1886","grad","NOUN","Irrelavant"
"16831","doc1886","big","ADJ","Irrelavant"
"16832","doc1886","sports","NOUN","Hobbies"
"16833","doc1886","guy","NOUN","Irrelavant"
"16834","doc1887","misbahusa","NOUN","Irrelavant"
"16835","doc1888","married","VERB","Irrelavant"
"16836","doc1888","yrs","PRON","Irrelavant"
"16837","doc1888","successful","ADJ","Irrelavant"
"16838","doc1888","kids","NOUN","Irrelavant"
"16839","doc1888","super","ADV","Irrelavant"
"16840","doc1888","grandkids","VERB","Irrelavant"
"16841","doc1888","american","ADJ","Irrelavant"
"16842","doc1888","page","NOUN","Irrelavant"
"16843","doc1888","opinions","NOUN","Irrelavant"
"16844","doc1888","conservative","ADJ","Irrelavant"
"16845","doc1888","proud","ADJ","Personality"
"16846","doc1889","american","ADJ","Irrelavant"
"16847","doc1889","core","NOUN","Irrelavant"
"16848","doc1889","patriot","NOUN","Irrelavant"
"16849","doc1889","globalism","NOUN","Irrelavant"
"16850","doc1889","military","ADJ","Irrelavant"
"16851","doc1889","law","NOUN","Irrelavant"
"16852","doc1889","enforcement","NOUN","Irrelavant"
"16853","doc1889","advocate","NOUN","Irrelavant"
"16854","doc1889","america","AUX","Irrelavant"
"16855","doc1889","first","ADV","Irrelavant"
"16856","doc1889","maga","X","Irrelavant"
"16857","doc1889","go","VERB","Irrelavant"
"16858","doc1889","chiefs","NOUN","Irrelavant"
"16859","doc1890","attitude","NOUN","Irrelavant"
"16860","doc1890","depend","VERB","Irrelavant"
"16861","doc1890","people","NOUN","Irrelavant"
"16862","doc1890","ufb","NOUN","Irrelavant"
"16863","doc1891","seahawks","NOUN","Irrelavant"
"16864","doc1891","fan","NOUN","Irrelavant"
"16865","doc1891","conservative","ADJ","Irrelavant"
"16866","doc1892","picture","NOUN","Irrelavant"
"16867","doc1892","editor","NOUN","Irrelavant"
"16868","doc1892","mailonline","NOUN","Irrelavant"
"16869","doc1893","travel","NOUN","Irrelavant"
"16870","doc1894","can","AUX","Irrelavant"
"16871","doc1894","things","NOUN","Irrelavant"
"16872","doc1894","christ","VERB","Irrelavant"
"16873","doc1894","strengthens","NOUN","Irrelavant"
"16874","doc1895","just","ADV","Irrelavant"
"16875","doc1895","wan","VERB","Irrelavant"
"16876","doc1895","na","PART","Irrelavant"
"16877","doc1895","see","VERB","Irrelavant"
"16878","doc1895","sun","NOUN","Irrelavant"
"16879","doc1895","shine","NOUN","Irrelavant"
"16880","doc1895","tomorrow","NOUN","Irrelavant"
"16881","doc1896","new","ADJ","Irrelavant"
"16882","doc1896","media","NOUN","Profession"
"16883","doc1896","central","ADJ","Irrelavant"
"16884","doc1896","future","ADJ","Irrelavant"
"16885","doc1896","alternative","NOUN","Irrelavant"
"16886","doc1896","media","NOUN","Profession"
"16887","doc1896","free","ADJ","Irrelavant"
"16888","doc1896","establishment","NOUN","Irrelavant"
"16889","doc1896","influence","NOUN","Irrelavant"
"16890","doc1896","nmc","NOUN","Irrelavant"
"16891","doc1896","amplifies","VERB","Irrelavant"
"16892","doc1896","voices","NOUN","Irrelavant"
"16893","doc1896","independent","ADJ","Irrelavant"
"16894","doc1896","journalists","NOUN","Irrelavant"
"16895","doc1896","podcasters","NOUN","Irrelavant"
"16896","doc1897","veteran","NOUN","Irrelavant"
"16897","doc1897","patriot","NOUN","Irrelavant"
"16898","doc1897","husband","NOUN","Irrelavant"
"16899","doc1897","father","NOUN","Irrelavant"
"16900","doc1897","christian","AUX","Irrelavant"
"16901","doc1897","will","AUX","Irrelavant"
"16902","doc1897","always","ADV","Irrelavant"
"16903","doc1897","stand","VERB","Irrelavant"
"16904","doc1897","national","ADJ","Irrelavant"
"16905","doc1897","anthem","NOUN","Irrelavant"
"16906","doc1897","encouraging","VERB","Irrelavant"
"16907","doc1897","liberals","NOUN","Irrelavant"
"16908","doc1897","sand","VERB","Irrelavant"
"16909","doc1897","whenever","ADV","Irrelavant"
"16910","doc1897","possible","ADJ","Irrelavant"
"16911","doc1897","americanlegion","NOUN","Irrelavant"
"16912","doc1898","<U+653C><U+3E65>","PUNCT","Irrelavant"
"16913","doc1898","k<U+653C><U+3E65>","PUNCT","Irrelavant"
"16914","doc1898","ng","VERB","Irrelavant"
"16915","doc1898","<U+663C><U+3E38>f","ADP","Irrelavant"
"16916","doc1898","m","PROPN","Irrelavant"
"16917","doc1898","<U+663C><U+3E66>","PUNCT","Irrelavant"
"16918","doc1898","w<U+663C><U+3E38>n","ADJ","Irrelavant"
"16919","doc1898","k<U+653C><U+3E65>ngd","NOUN","Irrelavant"
"16920","doc1898","<U+663C><U+3E38>","PUNCT","Irrelavant"
"16921","doc1898","m","NOUN","Irrelavant"
"16922","doc1899","just","ADV","Irrelavant"
"16923","doc1899","llama","ADV","Irrelavant"
"16924","doc1899","believes","VERB","Irrelavant"
"16925","doc1899","constitution","NOUN","Irrelavant"
"16926","doc1899","hates","VERB","Irrelavant"
"16927","doc1899","hypocrisy","ADJ","Irrelavant"
"16928","doc1900","dad","NOUN","Irrelavant"
"16929","doc1900","husband","NOUN","Irrelavant"
"16930","doc1900","years","NOUN","Irrelavant"
"16931","doc1900","retired","VERB","Irrelavant"
"16932","doc1900","rn","ADV","Irrelavant"
"16933","doc1900","telemedicine","NUM","Irrelavant"
"16934","doc1900","cryptos","NOUN","Irrelavant"
"16935","doc1900","blockchain","ADP","Irrelavant"
"16936","doc1900","thousand","NUM","Irrelavant"
"16937","doc1900","islands","NOUN","Irrelavant"
"16938","doc1900","cryptocurrency","NOUN","Irrelavant"
"16939","doc1900","tax","NOUN","Irrelavant"
"16940","doc1900","reform","NOUN","Irrelavant"
"16941","doc1900","advocate","NOUN","Profession"
"16942","doc1901","overall","ADV","Irrelavant"
"16943","doc1901","lead","ADJ","Irrelavant"
"16944","doc1901","jexeclan","NOUN","Irrelavant"
"16945","doc1901","competitive","ADJ","Irrelavant"
"16946","doc1901","player","NOUN","Irrelavant"
"16947","doc1901","fortnite","ADJ","Irrelavant"
"16948","doc1901","tournament","NOUN","Irrelavant"
"16949","doc1901","wins","VERB","Irrelavant"
"16950","doc1901","ufc","PROPN","Irrelavant"
"16951","doc1901","x","SYM","Irrelavant"
"16952","doc1901","mvpufc","ADJ","Irrelavant"
"16953","doc1901","jexe","NOUN","Irrelavant"
"16954","doc1901","clan","NOUN","Irrelavant"
"16955","doc1901","xufc","NOUN","Irrelavant"
"16956","doc1901","jixen","NOUN","Irrelavant"
"16957","doc1902","righteousness","NOUN","Irrelavant"
"16958","doc1902","becomes","VERB","Irrelavant"
"16959","doc1902","lifestyle","ADJ","Irrelavant"
"16960","doc1902","break","NOUN","Irrelavant"
"16961","doc1902","becomes","VERB","Irrelavant"
"16962","doc1902","automatic","ADJ","Irrelavant"
"16963","doc1903","must","AUX","Irrelavant"
"16964","doc1903","abolish","ADJ","Irrelavant"
"16965","doc1903","laws","NOUN","Irrelavant"
"16966","doc1903","fly","VERB","Irrelavant"
"16967","doc1903","face","NOUN","Irrelavant"
"16968","doc1903","constitutional","ADJ","Irrelavant"
"16969","doc1903","rights","NOUN","Irrelavant"
"16970","doc1903","do","AUX","Irrelavant"
"16971","doc1903","nt","PART","Irrelavant"
"16972","doc1903","stand","VERB","Irrelavant"
"16973","doc1903","now","ADV","Irrelavant"
"16974","doc1903","will","AUX","Irrelavant"
"16975","doc1903","fight","VERB","Irrelavant"
"16976","doc1903","back","ADV","Irrelavant"
"16977","doc1903","later","ADV","Irrelavant"
"16978","doc1903","walkaway","NOUN","Irrelavant"
"16979","doc1903","maga","NOUN","Irrelavant"
"16980","doc1904","ucfup","ADV","Irrelavant"
"16981","doc1904","coming","VERB","Irrelavant"
"16982","doc1904","super","ADV","Irrelavant"
"16983","doc1904","ujust","ADJ","Irrelavant"
"16984","doc1904","chance","NOUN","Irrelavant"
"16985","doc1904","<U+613C><U+3E36>","PUNCT","Irrelavant"
"16986","doc1904","actingtv","NOUN","Irrelavant"
"16987","doc1904","personalityradioentrepreneur","NOUN","Irrelavant"
"16988","doc1904","voice","NOUN","Irrelavant"
"16989","doc1904","talentteacher","NOUN","Irrelavant"
"16990","doc1904","bookings","NOUN","Irrelavant"
"16991","doc1904","ig","VERB","Irrelavant"
"16992","doc1904","clement","NOUN","Irrelavant"
"16993","doc1904","love","VERB","Irrelavant"
"16994","doc1904","nothing","PRON","Irrelavant"
"16995","doc1904","elseuu","X","Irrelavant"
"16996","doc1905","trained","VERB","Irrelavant"
"16997","doc1905","facilitator","NOUN","Irrelavant"
"16998","doc1905","entrepreneur","NOUN","Profession"
"16999","doc1906","vice","NOUN","Irrelavant"
"17000","doc1906","president","NOUN","Irrelavant"
